SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ABAN,EQ,04-Apr-2018,163.00,163.70,165.90,158.30,159.55,159.65,162.28,874550,1419.24,10647,221436,25.32
ABB,EQ,04-Apr-2018,1283.15,1294.90,1300.00,1267.55,1270.00,1271.35,1284.00,44414,570.27,4245,25796,58.08
ABBOTINDIA,EQ,04-Apr-2018,5617.90,5674.00,5884.00,5600.00,5601.00,5624.50,5776.74,12475,720.65,1394,9232,74.00
ABCAPITAL,EQ,04-Apr-2018,152.00,152.90,155.80,151.00,151.80,151.70,153.77,3032787,4663.56,42130,1658294,54.68
ABFRL,EQ,04-Apr-2018,146.70,147.90,152.80,146.90,151.05,151.00,149.75,835680,1251.39,6790,611495,73.17
ABGSHIP,BZ,04-Apr-2018,8.05,8.45,8.45,7.90,8.05,8.05,8.29,21424,1.78,74,-,-
ABMINTLTD,BE,04-Apr-2018,34.50,35.45,35.45,35.45,35.45,35.45,35.45,33,0.01,1,-,-
ACC,EQ,04-Apr-2018,1554.80,1554.00,1576.85,1525.85,1532.00,1530.00,1553.23,171614,2665.55,10236,37981,22.13
ACCELYA,EQ,04-Apr-2018,1355.70,1359.90,1362.45,1335.00,1335.00,1341.90,1343.46,1859,24.97,402,1040,55.94
ACCORD,SM,04-Apr-2018,48.00,54.60,54.60,54.60,54.60,54.60,54.60,16000,8.74,2,16000,100.00
ACE,EQ,04-Apr-2018,176.05,176.80,181.00,172.10,172.40,172.55,177.11,807084,1429.42,7294,302289,37.45
ACEINTEG,SM,04-Apr-2018,45.00,43.00,43.00,43.00,43.00,43.00,43.00,3000,1.29,1,3000,100.00
ADANIENT,EQ,04-Apr-2018,162.40,162.45,166.40,147.10,149.55,151.45,158.18,33352404,52756.16,115437,8714250,26.13
ADANIPORTS,EQ,04-Apr-2018,366.40,368.00,373.70,363.75,368.00,367.80,369.06,5611445,20709.69,60620,2912103,51.90
ADANIPOWER,EQ,04-Apr-2018,25.10,25.05,26.35,24.75,25.10,25.05,25.40,26472761,6724.66,28762,5465520,20.65
ADANITRANS,EQ,04-Apr-2018,191.35,192.50,194.00,180.10,183.85,182.80,187.99,3331179,6262.18,23476,1975503,59.30
ADFFOODS,EQ,04-Apr-2018,239.40,240.00,249.00,218.90,219.90,220.65,236.77,795445,1883.41,8718,274082,34.46
ADHUNIK,EQ,04-Apr-2018,3.75,3.90,3.90,3.90,3.90,3.90,3.90,10481,0.41,21,10461,99.81
ADHUNIKIND,BE,04-Apr-2018,70.60,73.50,73.50,67.60,67.60,69.40,70.11,7309,5.12,20,-,-
ADLABS,EQ,04-Apr-2018,51.25,53.25,53.80,50.50,52.00,51.55,52.54,190130,99.89,1689,60644,31.90
ADORWELD,EQ,04-Apr-2018,405.75,405.80,412.35,385.00,385.00,389.25,398.10,29834,118.77,1176,14303,47.94
ADSL,EQ,04-Apr-2018,21.30,22.35,22.35,21.40,21.70,21.70,21.78,21019,4.58,115,9686,46.08
ADVANIHOTR,EQ,04-Apr-2018,56.50,56.50,58.45,55.00,56.80,56.00,56.67,16617,9.42,200,11017,66.30
ADVENZYMES,EQ,04-Apr-2018,237.95,239.00,240.75,233.00,233.40,233.75,235.95,170481,402.24,3642,65701,38.54
AEGISCHEM,EQ,04-Apr-2018,262.85,266.75,266.75,254.10,256.00,256.60,260.90,144547,377.13,4548,56195,38.88
AFL,EQ,04-Apr-2018,52.90,53.45,53.45,52.15,52.20,52.20,52.49,1118,0.59,11,1117,99.91
AGARIND,BE,04-Apr-2018,347.90,331.00,350.00,330.55,349.00,349.00,335.27,1453,4.87,22,-,-
AGCNET,EQ,04-Apr-2018,109.35,114.80,114.80,105.05,105.60,108.15,108.95,4279,4.66,45,3940,92.08
AGLSL,EQ,04-Apr-2018,103.65,107.50,107.75,100.50,101.55,101.50,102.79,5687,5.85,96,3891,68.42
AGRITECH,EQ,04-Apr-2018,122.05,122.20,134.25,119.10,134.25,134.20,133.30,239743,319.58,1810,54291,22.65
AGROPHOS,SM,04-Apr-2018,34.90,36.50,36.55,33.60,35.50,35.50,35.51,210000,74.57,12,180000,85.71
AHLEAST,BE,04-Apr-2018,264.50,277.00,277.00,262.50,264.00,264.00,263.50,541,1.43,11,-,-
AHLUCONT,EQ,04-Apr-2018,381.95,386.55,391.75,385.10,390.00,390.00,388.62,11222,43.61,304,8727,77.77
AHLWEST,EQ,04-Apr-2018,273.85,266.55,270.20,266.50,270.00,270.10,269.70,382,1.03,15,382,100.00
AIAENG,EQ,04-Apr-2018,1424.00,1414.20,1446.00,1414.20,1439.15,1439.85,1436.95,7933,113.99,1199,6040,76.14
AICHAMP,BE,04-Apr-2018,31.55,32.90,32.90,30.40,30.40,30.40,30.41,351,0.11,3,-,-
AIFL,EQ,04-Apr-2018,465.40,462.30,471.45,456.00,463.15,467.20,465.36,122682,570.91,1754,47309,38.56
AIRAN,SM,04-Apr-2018,240.00,236.50,240.00,234.00,234.00,234.50,236.38,2000,4.73,4,2000,100.00
AIROLAM,SM,04-Apr-2018,46.00,46.50,46.50,46.50,46.50,46.50,46.50,3000,1.40,1,3000,100.00
AISL,SM,04-Apr-2018,103.00,106.00,106.25,100.55,100.55,100.70,102.73,30000,30.82,25,16800,56.00
AJANTPHARM,EQ,04-Apr-2018,1400.35,1401.00,1417.45,1369.45,1382.00,1379.85,1395.47,136281,1901.76,7805,28704,21.06
AJMERA,EQ,04-Apr-2018,255.45,256.90,262.00,256.10,260.95,259.10,259.39,121092,314.10,1841,78178,64.56
AJOONI,SM,04-Apr-2018,31.25,34.45,34.45,34.00,34.00,34.00,34.23,8000,2.74,2,4000,50.00
AKSHARCHEM,EQ,04-Apr-2018,590.80,596.70,605.00,589.65,595.15,597.20,596.24,9751,58.14,562,6232,63.91
AKSHOPTFBR,EQ,04-Apr-2018,34.50,35.30,36.20,34.30,36.20,35.85,35.67,2355552,840.18,5395,910975,38.67
AKZOINDIA,EQ,04-Apr-2018,1805.55,1902.00,1979.90,1860.00,1940.00,1938.90,1924.85,94495,1818.89,8959,32843,34.76
ALANKIT,EQ,04-Apr-2018,46.45,46.95,48.75,44.70,46.60,46.95,47.77,523637,250.15,1675,237139,45.29
ALBERTDAVD,BE,04-Apr-2018,381.00,381.00,384.00,369.00,380.00,374.80,377.31,348,1.31,16,-,-
ALBK,EQ,04-Apr-2018,50.00,50.40,50.75,48.90,49.15,49.20,49.76,3648678,1815.75,9731,420064,11.51
ALCHEM,BE,04-Apr-2018,9.00,8.60,9.05,8.60,9.00,9.00,8.83,4313,0.38,18,-,-
ALEMBICLTD,EQ,04-Apr-2018,55.60,55.80,57.00,54.80,55.10,55.05,55.99,358839,200.91,2129,146387,40.79
ALICON,EQ,04-Apr-2018,605.40,609.95,609.95,602.10,607.95,603.15,606.74,1448,8.79,72,1043,72.03
ALKALI,EQ,04-Apr-2018,80.90,79.80,79.80,73.25,75.00,74.35,75.74,100103,75.82,1785,38987,38.95
ALKEM,EQ,04-Apr-2018,1906.90,1924.80,1926.90,1885.00,1892.00,1892.60,1902.28,16191,308.00,2782,10134,62.59
ALKYLAMINE,EQ,04-Apr-2018,622.70,633.00,633.00,610.35,611.00,612.55,618.12,1517,9.38,92,1379,90.90
ALLCARGO,EQ,04-Apr-2018,151.90,152.50,152.50,149.60,150.70,150.70,151.40,248399,376.08,2406,157402,63.37
ALLSEC,EQ,04-Apr-2018,338.00,336.95,343.00,333.15,336.00,335.85,340.03,7378,25.09,211,5184,70.26
ALMONDZ,EQ,04-Apr-2018,23.60,24.50,24.50,24.00,24.00,24.05,24.38,1522,0.37,16,1317,86.53
ALOKTEXT,EQ,04-Apr-2018,3.20,3.35,3.35,3.35,3.35,3.35,3.35,776801,26.02,294,776801,100.00
ALPA,EQ,04-Apr-2018,41.00,41.70,41.70,39.05,39.90,39.95,40.70,27577,11.22,159,18252,66.19
ALPHAGEO,EQ,04-Apr-2018,768.70,770.00,785.00,770.00,774.55,773.10,777.79,9120,70.93,914,4233,46.41
ALPSINDUS,BE,04-Apr-2018,3.15,3.05,3.30,3.05,3.25,3.20,3.22,11221,0.36,29,-,-
AMARAJABAT,EQ,04-Apr-2018,811.80,815.00,821.95,794.00,797.60,798.45,808.26,480177,3881.06,15729,133510,27.80
AMBER,EQ,04-Apr-2018,1086.55,1091.00,1098.30,1076.10,1077.00,1079.90,1084.10,21824,236.59,1789,9351,42.85
AMBIKCO,EQ,04-Apr-2018,1299.90,1323.90,1323.90,1300.00,1305.10,1301.50,1304.52,2067,26.96,221,1464,70.83
AMBUJACEM,EQ,04-Apr-2018,240.65,240.60,244.00,236.00,236.35,236.60,239.28,1640569,3925.49,16211,644979,39.31
AMDIND,BE,04-Apr-2018,28.45,28.55,29.00,28.50,28.80,28.80,28.81,7062,2.03,29,-,-
AMJLAND,EQ,04-Apr-2018,24.20,24.55,25.50,23.35,23.65,23.75,24.49,8549,2.09,73,7388,86.42
AMJUMBO,SM,04-Apr-2018,65.60,65.00,65.00,65.00,65.00,65.00,65.00,2000,1.30,1,2000,100.00
AMRUTANJAN,EQ,04-Apr-2018,554.20,551.10,559.40,550.00,552.00,551.65,554.41,2900,16.08,191,1805,62.24
AMTEKAUTO,BZ,04-Apr-2018,20.50,21.00,21.10,19.90,20.20,20.25,20.24,341542,69.14,970,-,-
ANANTRAJ,EQ,04-Apr-2018,49.85,50.05,50.90,48.65,48.70,49.00,49.89,1490470,743.65,5023,623302,41.82
ANDHRABANK,EQ,04-Apr-2018,43.60,44.00,44.05,42.05,42.25,42.35,43.02,6650591,2860.92,11415,884165,13.29
ANDHRACEMT,EQ,04-Apr-2018,11.55,12.00,12.10,10.50,11.20,10.80,11.13,747923,83.27,1105,574050,76.75
ANDHRSUGAR,EQ,04-Apr-2018,449.45,443.85,454.50,428.00,432.00,432.75,443.80,24910,110.55,1137,12876,51.69
ANGIND,BE,04-Apr-2018,4.65,4.65,4.75,4.55,4.75,4.70,4.67,324,0.02,11,-,-
ANIKINDS,EQ,04-Apr-2018,32.70,33.05,35.55,32.15,33.00,33.10,33.97,12263,4.17,196,6593,53.76
ANSALAPI,EQ,04-Apr-2018,20.80,21.00,21.50,20.20,20.60,20.45,20.83,82428,17.17,333,47626,57.78
ANSALHSG,EQ,04-Apr-2018,20.85,21.05,21.70,20.45,20.55,20.60,21.03,58872,12.38,336,34874,59.24
ANTGRAPHIC,BE,04-Apr-2018,0.95,0.90,0.95,0.90,0.95,0.95,0.90,10868,0.10,18,-,-
APARINDS,EQ,04-Apr-2018,750.55,745.00,765.00,745.00,760.00,760.40,751.58,181061,1360.82,951,175814,97.10
APCL,EQ,04-Apr-2018,186.50,193.35,193.85,186.00,186.00,186.00,189.03,3578,6.76,45,2060,57.57
APCOTEXIND,EQ,04-Apr-2018,522.35,524.00,530.00,512.40,518.50,518.30,520.83,3563,18.56,245,1811,50.83
APEX,EQ,04-Apr-2018,653.15,654.40,665.00,632.50,642.00,641.25,652.13,210881,1375.23,6119,77420,36.71
APLAPOLLO,EQ,04-Apr-2018,2020.00,2025.05,2050.00,2010.10,2050.00,2045.65,2022.63,64164,1297.80,1042,58803,91.64
APLLTD,EQ,04-Apr-2018,540.60,547.00,555.00,539.85,552.00,549.80,544.34,23518,128.02,1311,19402,82.50
APOLLO,EQ,04-Apr-2018,253.50,255.80,264.80,252.20,254.00,253.60,258.97,139069,360.15,2347,56432,40.58
APOLLOHOSP,EQ,04-Apr-2018,1095.85,1095.85,1104.05,1061.00,1064.20,1066.95,1091.10,622425,6791.26,24645,419971,67.47
APOLLOTYRE,EQ,04-Apr-2018,285.60,286.10,289.05,280.50,281.10,282.15,284.84,2783007,7927.23,22586,543176,19.52
APOLSINHOT,EQ,04-Apr-2018,1399.60,1400.00,1423.95,1400.00,1400.00,1400.00,1408.27,302,4.25,36,286,94.70
APTECHT,EQ,04-Apr-2018,267.85,265.00,273.90,258.00,258.30,259.55,266.10,889108,2365.95,14977,314938,35.42
ARCHIDPLY,EQ,04-Apr-2018,80.35,79.90,83.00,78.60,78.60,79.30,81.17,54321,44.09,696,35599,65.53
ARCHIES,EQ,04-Apr-2018,34.10,34.35,35.45,33.05,34.15,33.75,34.13,147650,50.40,1412,62609,42.40
ARCOTECH,EQ,04-Apr-2018,36.70,37.20,38.50,34.25,35.15,35.05,35.66,1450421,517.26,4807,623675,43.00
ARIES,EQ,04-Apr-2018,189.40,193.00,196.15,186.00,192.40,188.70,193.00,28667,55.33,610,16609,57.94
ARIHANT,BE,04-Apr-2018,42.00,42.00,42.00,42.00,42.00,42.00,42.00,10,0.00,1,-,-
ARIHANTSUP,EQ,04-Apr-2018,119.45,116.25,125.95,116.25,124.00,124.15,123.93,45506,56.39,4452,25958,57.04
ARMANFIN,EQ,04-Apr-2018,330.35,339.85,339.85,322.50,327.00,328.30,332.73,2980,9.92,69,2211,74.19
AROGRANITE,EQ,04-Apr-2018,59.50,60.00,64.00,59.60,60.80,59.95,62.00,114559,71.03,962,49136,42.89
ARROWGREEN,EQ,04-Apr-2018,384.50,394.70,408.00,380.00,385.25,386.00,391.68,138140,541.07,4581,39875,28.87
ARROWTEX,EQ,04-Apr-2018,35.85,36.00,37.35,35.15,37.00,36.65,36.61,19995,7.32,198,11958,59.80
ARSHIYA,EQ,04-Apr-2018,79.75,81.75,81.75,76.10,76.20,76.75,79.40,50926,40.44,731,17314,34.00
ARSSINFRA,BE,04-Apr-2018,47.85,50.20,50.20,50.20,50.20,50.20,50.20,40904,20.53,120,-,-
ARVIND,EQ,04-Apr-2018,403.25,404.40,410.55,395.85,397.55,399.85,402.61,2117047,8523.51,31917,588713,27.81
ARVSMART,EQ,04-Apr-2018,188.50,191.90,194.50,189.00,191.00,190.00,191.36,35442,67.82,648,27417,77.36
ASAHIINDIA,EQ,04-Apr-2018,345.70,342.55,361.75,341.00,346.50,347.30,350.10,124862,437.14,2095,66407,53.18
ASAHISONG,EQ,04-Apr-2018,335.30,335.35,354.00,335.00,341.25,341.15,341.95,16560,56.63,365,9137,55.18
ASAL,EQ,04-Apr-2018,81.95,83.95,84.00,78.75,79.30,79.65,81.67,12715,10.38,182,8433,66.32
ASHAPURMIN,EQ,04-Apr-2018,72.85,73.70,74.95,69.05,69.35,69.30,71.97,227767,163.93,1635,122101,53.61
ASHIANA,EQ,04-Apr-2018,167.45,169.70,169.70,162.00,163.00,163.45,166.99,42498,70.97,982,25055,58.96
ASHIMASYN,EQ,04-Apr-2018,28.90,29.00,30.50,27.05,27.70,27.45,28.81,227374,65.50,1123,124018,54.54
ASHOKA,EQ,04-Apr-2018,263.45,264.00,269.00,256.00,260.00,260.00,262.28,399733,1048.41,9281,148884,37.25
ASHOKLEY,EQ,04-Apr-2018,147.75,148.40,150.60,145.05,146.15,145.85,147.90,20449016,30243.48,75786,9213868,45.06
ASIANHOTNR,BE,04-Apr-2018,296.60,294.55,294.55,281.80,293.90,293.90,284.80,1180,3.36,16,-,-
ASIANPAINT,EQ,04-Apr-2018,1152.10,1156.90,1157.70,1126.00,1136.00,1136.00,1139.74,607619,6925.26,25132,289324,47.62
ASIANTILES,EQ,04-Apr-2018,501.45,510.00,515.00,489.80,496.40,495.65,504.53,53613,270.50,2508,31006,57.83
ASPINWALL,EQ,04-Apr-2018,394.00,403.95,406.00,393.00,398.00,396.60,400.98,3257,13.06,46,3031,93.06
ASSAMCO,EQ,04-Apr-2018,4.50,4.70,4.70,4.55,4.70,4.70,4.69,554052,25.98,291,323433,58.38
ASTEC,EQ,04-Apr-2018,595.05,601.00,618.45,598.00,608.00,605.80,611.09,44173,269.94,2088,21398,48.44
ASTERDM,EQ,04-Apr-2018,168.50,168.10,172.20,162.20,166.75,167.85,170.47,207962,354.51,6022,125834,60.51
ASTRAL,EQ,04-Apr-2018,902.05,908.00,924.75,900.00,903.10,904.80,913.93,34676,316.91,1984,9550,27.54
ASTRAMICRO,EQ,04-Apr-2018,75.55,76.25,77.70,75.50,76.00,75.80,76.87,639014,491.21,3134,428207,67.01
ASTRAZEN,EQ,04-Apr-2018,953.35,954.95,975.00,941.00,953.85,949.05,958.28,1503,14.40,211,588,39.12
ASTRON,EQ,04-Apr-2018,116.90,117.40,119.30,114.20,116.00,116.00,116.53,178060,207.49,2288,82242,46.19
ATFL,EQ,04-Apr-2018,650.00,656.45,669.50,635.00,640.00,640.00,649.57,33642,218.53,1044,30552,90.82
ATLANTA,EQ,04-Apr-2018,81.60,82.30,83.80,78.80,78.80,79.75,81.89,115009,94.18,1430,55277,48.06
ATLASCYCLE,BE,04-Apr-2018,169.25,163.00,172.95,163.00,170.40,169.60,170.21,1452,2.47,37,-,-
ATUL,EQ,04-Apr-2018,2746.35,2750.00,2795.00,2675.00,2700.00,2702.90,2749.51,7332,201.59,899,4134,56.38
ATULAUTO,EQ,04-Apr-2018,441.85,444.10,450.00,440.10,440.95,442.60,446.30,28410,126.79,678,13721,48.30
AUBANK,EQ,04-Apr-2018,629.20,641.90,643.85,625.10,636.50,635.90,634.24,2049211,12996.83,7704,1140449,55.65
AURDIS,SM,04-Apr-2018,27.15,28.20,28.35,28.20,28.25,28.25,28.26,10000,2.83,5,10000,100.00
AURIONPRO,EQ,04-Apr-2018,215.90,216.25,219.00,216.05,217.00,217.05,217.37,52537,114.20,646,40204,76.53
AUROPHARMA,EQ,04-Apr-2018,593.35,597.50,597.50,587.00,591.25,590.45,591.06,1451755,8580.75,21780,561397,38.67
AUSOMENT,EQ,04-Apr-2018,71.70,72.95,73.30,68.90,69.00,69.40,70.95,28595,20.29,387,12953,45.30
AUTOAXLES,EQ,04-Apr-2018,1556.65,1569.10,1637.00,1535.05,1540.00,1551.35,1593.31,30291,482.63,2088,13112,43.29
AUTOIND,EQ,04-Apr-2018,67.35,69.65,70.70,68.20,70.15,70.35,70.41,36279,25.54,236,32416,89.35
AUTOLITIND,EQ,04-Apr-2018,66.80,68.85,69.80,66.35,66.40,66.55,67.98,13739,9.34,204,7616,55.43
AVADHSUGAR,EQ,04-Apr-2018,450.70,454.90,467.50,416.05,418.00,421.05,435.48,66296,288.70,2601,36167,54.55
AVANTIFEED,EQ,04-Apr-2018,2365.55,2385.00,2399.00,2255.00,2268.00,2262.85,2313.68,123693,2861.86,9604,58392,47.21
AVTNPL,EQ,04-Apr-2018,38.90,39.30,40.70,38.70,38.80,38.95,39.58,169858,67.24,1177,85049,50.07
AXISBANK,EQ,04-Apr-2018,501.55,504.50,504.50,490.25,491.95,492.25,496.99,6047813,30057.32,66163,1706316,28.21
AXISCADES,EQ,04-Apr-2018,151.60,152.20,158.00,148.30,149.60,149.35,154.24,190039,293.12,3873,73306,38.57
AXISGOLD,EQ,04-Apr-2018,2720.00,2739.00,2739.00,2718.00,2726.00,2726.00,2723.19,219,5.96,22,206,94.06
AXISNIFTY,EQ,04-Apr-2018,1025.03,1028.69,1030.72,1028.68,1029.00,1029.00,1029.31,28,0.29,5,25,89.29
AYMSYNTEX,EQ,04-Apr-2018,62.10,62.00,63.50,61.00,61.60,61.55,62.07,16194,10.05,187,12426,76.73
BAFNAPHARM,EQ,04-Apr-2018,28.00,27.80,28.50,27.20,28.05,28.10,28.15,8365,2.35,64,7657,91.54
BAGFILMS,EQ,04-Apr-2018,4.85,4.80,5.05,4.80,4.95,4.90,5.00,242049,12.10,201,159968,66.09
BAJAJ-AUTO,EQ,04-Apr-2018,2792.00,2807.00,2816.00,2746.25,2765.00,2766.00,2780.45,308672,8582.46,21649,188409,61.04
BAJAJCORP,EQ,04-Apr-2018,461.50,466.00,469.00,458.00,462.00,461.10,461.77,16731,77.26,1119,9053,54.11
BAJAJELEC,EQ,04-Apr-2018,620.45,639.65,664.00,603.00,608.10,609.00,636.67,3031936,19303.42,61612,512211,16.89
BAJAJFINSV,EQ,04-Apr-2018,5381.60,5420.00,5445.60,5202.80,5231.00,5228.55,5348.08,188780,10096.10,15546,78415,41.54
BAJAJHIND,EQ,04-Apr-2018,9.35,9.35,9.75,9.30,9.40,9.35,9.52,2843647,270.61,5408,1403962,49.37
BAJAJHLDNG,EQ,04-Apr-2018,2621.75,2634.00,2649.00,2605.00,2620.00,2617.70,2626.06,5817,152.76,1087,3881,66.72
BAJFINANCE,EQ,04-Apr-2018,1834.25,1840.00,1869.60,1836.70,1847.00,1850.20,1853.68,1793441,33244.68,54366,984526,54.90
BALAJITELE,EQ,04-Apr-2018,132.60,133.15,134.25,128.00,128.50,128.90,131.43,41250,54.22,688,25263,61.24
BALAMINES,EQ,04-Apr-2018,587.50,589.95,610.00,586.15,588.00,589.80,599.57,35891,215.19,1566,13759,38.34
BALKRISHNA,EQ,04-Apr-2018,79.35,81.90,83.30,80.00,80.30,81.15,82.58,32894,27.16,280,26990,82.05
BALKRISIND,EQ,04-Apr-2018,1156.55,1160.10,1167.85,1144.05,1156.25,1151.45,1154.62,443617,5122.11,13915,164582,37.10
BALLARPUR,EQ,04-Apr-2018,13.55,13.70,13.70,12.95,13.15,13.20,13.30,1044752,138.92,1349,508448,48.67
BALMLAWRIE,EQ,04-Apr-2018,220.95,222.40,224.00,218.10,219.50,218.75,221.46,68100,150.81,1600,34998,51.39
BALPHARMA,EQ,04-Apr-2018,82.05,83.10,84.00,80.30,82.00,81.85,82.54,26434,21.82,349,17358,65.67
BALRAMCHIN,EQ,04-Apr-2018,77.55,78.00,79.70,76.65,78.85,78.75,78.07,4591733,3584.75,17253,1241239,27.03
BANARBEADS,EQ,04-Apr-2018,61.95,63.90,63.90,60.00,60.65,61.25,61.96,612,0.38,24,346,56.54
BANARISUG,EQ,04-Apr-2018,1796.15,1820.00,1824.90,1750.00,1755.00,1756.20,1790.20,516,9.24,72,395,76.55
BANCOINDIA,EQ,04-Apr-2018,223.50,225.65,226.00,221.00,221.15,221.80,223.62,41588,93.00,1841,19747,47.48
BANDHANBNK,EQ,04-Apr-2018,483.45,484.60,488.80,478.00,485.65,486.05,483.68,2459030,11893.72,68144,1049930,42.70
BANG,EQ,04-Apr-2018,32.05,30.65,32.85,30.50,32.65,32.15,31.45,10256,3.23,103,3840,37.44
BANKBARODA,EQ,04-Apr-2018,145.35,145.85,146.95,139.00,139.60,139.90,143.08,11729950,16783.07,44567,1093730,9.32
BANKBEES,EQ,04-Apr-2018,2481.39,2481.54,2494.88,2438.00,2439.50,2441.45,2477.10,6974,172.75,339,4191,60.09
BANKINDIA,EQ,04-Apr-2018,107.70,108.10,109.30,103.05,103.25,103.45,106.07,8498931,9014.74,27117,1119941,13.18
BANSAL,SM,04-Apr-2018,89.95,93.00,95.45,89.00,94.80,94.80,92.33,37000,34.16,21,23000,62.16
BANSWRAS,EQ,04-Apr-2018,107.15,107.00,108.90,100.00,101.50,101.35,102.67,24227,24.87,346,16604,68.54
BARTRONICS,EQ,04-Apr-2018,10.20,10.30,10.70,10.30,10.45,10.40,10.45,79215,8.28,146,40591,51.24
BASF,EQ,04-Apr-2018,1992.65,1991.45,2027.80,1950.60,1950.60,1963.00,1994.79,9879,197.07,1495,3782,38.28
BASML,EQ,04-Apr-2018,245.80,253.95,253.95,237.10,247.90,241.95,241.24,993,2.40,30,789,79.46
BATAINDIA,EQ,04-Apr-2018,749.30,752.00,773.40,740.00,744.80,744.55,761.24,1519480,11566.82,30524,194262,12.78
BAYERCROP,EQ,04-Apr-2018,4365.55,4350.75,4431.00,4350.75,4410.00,4401.75,4398.46,4774,209.98,1088,2782,58.27
BBL,EQ,04-Apr-2018,1538.00,1545.95,1615.30,1535.00,1574.65,1558.15,1576.09,24445,385.28,2141,8924,36.51
BBTC,EQ,04-Apr-2018,1292.30,1302.75,1305.00,1225.00,1229.00,1234.10,1260.36,275156,3467.94,12456,85774,31.17
BCONCEPTS,SM,04-Apr-2018,51.95,51.00,52.00,51.00,51.00,51.00,51.34,30000,15.40,9,21000,70.00
BDL,EQ,04-Apr-2018,392.25,392.00,395.00,388.50,391.95,392.10,391.61,120048,470.12,4424,68623,57.16
BEARDSELL,EQ,04-Apr-2018,50.95,51.05,53.80,50.65,50.75,50.70,52.37,3100,1.62,39,2574,83.03
BEDMUTHA,EQ,04-Apr-2018,19.45,19.20,20.45,18.10,19.50,19.10,19.32,18707,3.61,134,11016,58.89
BEL,EQ,04-Apr-2018,146.75,147.30,148.75,143.00,143.40,143.75,146.14,3913688,5719.39,35819,2284735,58.38
BEML,EQ,04-Apr-2018,1115.05,1128.00,1141.00,1078.15,1080.90,1082.90,1114.37,896102,9985.87,24392,98115,10.95
BEPL,EQ,04-Apr-2018,188.05,195.00,197.40,185.00,193.40,191.70,192.37,2009075,3864.90,17102,782438,38.95
BERGEPAINT,EQ,04-Apr-2018,260.25,260.45,262.80,255.20,256.85,258.60,260.16,507770,1321.02,7679,225895,44.49
BETA,SM,04-Apr-2018,124.50,125.10,125.10,125.00,125.00,125.00,125.05,3200,4.00,2,3200,100.00
BFINVEST,EQ,04-Apr-2018,294.40,296.45,304.40,283.00,284.00,285.25,295.25,180986,534.37,4326,53727,29.69
BFUTILITIE,EQ,04-Apr-2018,407.45,410.00,413.50,392.25,394.50,394.85,406.34,619106,2515.67,12798,118422,19.13
BGLOBAL,BE,04-Apr-2018,4.35,4.20,4.55,4.20,4.55,4.55,4.49,10206,0.46,24,-,-
BGRENERGY,EQ,04-Apr-2018,106.00,106.80,108.60,103.10,104.10,104.05,106.17,70324,74.67,1038,39249,55.81
BHAGERIA,EQ,04-Apr-2018,294.15,300.00,300.00,286.05,288.00,289.75,294.82,13471,39.71,377,8398,62.34
BHAGYANGR,EQ,04-Apr-2018,46.15,46.65,47.75,44.20,44.30,44.40,45.95,121409,55.79,960,61892,50.98
BHAGYAPROP,EQ,04-Apr-2018,18.50,19.95,19.95,18.40,18.50,18.50,18.56,2432,0.45,22,2026,83.31
BHANDARI,EQ,04-Apr-2018,2.95,2.90,3.05,2.90,3.00,3.00,2.99,144955,4.33,105,99459,68.61
BHARATFIN,EQ,04-Apr-2018,1115.85,1120.00,1125.00,1096.35,1104.70,1101.35,1110.73,521334,5790.61,14860,250970,48.14
BHARATFORG,EQ,04-Apr-2018,717.50,728.10,734.50,707.85,714.15,716.45,721.33,3094364,22320.61,57563,1550741,50.12
BHARATGEAR,EQ,04-Apr-2018,181.30,182.45,192.00,182.15,184.90,185.05,187.89,77207,145.07,1829,31158,40.36
BHARATIDIL,BZ,04-Apr-2018,5.35,5.35,5.50,5.10,5.10,5.10,5.21,13437,0.70,36,-,-
BHARATIWIN,EQ,04-Apr-2018,35.35,35.39,35.49,34.90,35.01,34.93,35.19,226724,79.79,1065,161238,71.12
BHARATRAS,EQ,04-Apr-2018,4615.50,4617.00,4699.50,4511.40,4512.00,4528.65,4607.14,326,15.02,155,224,68.71
BHARATWIRE,EQ,04-Apr-2018,116.65,117.30,118.00,112.50,112.85,113.10,115.77,41457,47.99,500,19778,47.71
BHARTIARTL,EQ,04-Apr-2018,402.20,404.00,404.80,392.95,394.70,395.05,399.14,3627666,14479.40,48147,1129503,31.14
BHEL,EQ,04-Apr-2018,85.70,85.65,87.60,84.70,84.90,85.15,86.00,10485067,9017.20,32260,4151652,39.60
BHUSANSTL,EQ,04-Apr-2018,44.10,44.50,44.70,42.85,43.70,43.95,43.94,2773619,1218.66,12320,945749,34.10
BIGBLOC,EQ,04-Apr-2018,172.80,174.45,175.90,169.50,170.00,170.45,173.47,27486,47.68,657,10153,36.94
BIL,EQ,04-Apr-2018,403.00,405.00,411.50,405.00,411.50,410.15,406.02,7647,31.05,79,4802,62.80
BILENERGY,EQ,04-Apr-2018,0.70,0.70,0.75,0.65,0.65,0.65,0.66,911161,6.02,366,708521,77.76
